Task;Grounder;KGE;EmbedSize;WeightLoss_Task;Reasoner_depth;Model_name;Time;train_loss;train_concept_loss;train_task_loss;train_concept_mrr;train_concept_hits@1@1;train_concept_hits@3@3;train_concept_hits@5@5;train_concept_hits@10@10;train_task_mrr;train_task_hits@1@1;train_task_hits@3@3;train_task_hits@5@5;train_task_hits@10@10;val_loss;val_concept_loss;val_task_loss;val_concept_mrr;val_concept_hits@1@1;val_concept_hits@3@3;val_concept_hits@5@5;val_concept_hits@10@10;val_task_mrr;val_task_hits@1@1;val_task_hits@3@3;val_task_hits@5@5;val_task_hits@10@10;test_loss;test_concept_loss;test_task_loss;test_concept_mrr;test_concept_hits@1@1;test_concept_hits@3@3;test_concept_hits@5@5;test_concept_hits@10@10;test_task_mrr;test_task_hits@1@1;test_task_hits@3@3;test_task_hits@5@5;test_task_hits@10@10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
train_S1_p;known;distmult;100;0.5;3;no_reasoner;[26.783812522888184, 0.6544859763553755];[2.5769, 0.0001];[0.0121, 0.0001];[5.1416, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[0.6048, 0.0055];[0.3328, 0.0124];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[0.8578, 0.0091];[0.3134, 0.0182];[1.4023, 0.0];[0.9284, 0.0056];[0.894, 0.0136];[0.954, 0.0136];[0.966, 0.012];[0.998, 0.004];[0.6407, 0.0136];[0.548, 0.0194];[0.648, 0.016];[0.72, 0.0303];[0.948, 0.0194];[1.7245, 0.0361];[0.364, 0.0722];[3.085, 0.0];[0.9237, 0.0121];[0.892, 0.016];[0.932, 0.0271];[1.0, 0.0];[1.0, 0.0];[0.7321, 0.0418];[0.592, 0.05];[0.784, 0.0496];[1.0, 0.0];[1.0, 0.0]
train_S1_p;known;distmult;100;0.5;3;dcr;[69.68569068908691, 50.14982369732391];[0.0228, 0.0003];[0.0122, 0.0001];[0.0115, 0.0001];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[0.3211, 0.0305];[0.2633, 0.0147];[0.3569, 0.0515];[0.9381, 0.0086];[0.91, 0.0141];[0.958, 0.004];[0.964, 0.0102];[1.0, 0.0];[0.9503, 0.0184];[0.924, 0.0162];[0.972, 0.0147];[0.974, 0.012];[1.0, 0.0];[0.307, 0.0668];[0.3128, 0.0568];[0.2792, 0.077];[0.9199, 0.0111];[0.88, 0.0126];[0.944, 0.0265];[1.0, 0.0];[1.0, 0.0];[0.9561, 0.0255];[0.94, 0.0358];[0.952, 0.0299];[1.0, 0.0];[1.0, 0.0]
train_S1_p;known;distmult;100;0.5;3;r2n;[69.9874104499817, 57.77105919787535];[0.0201, 0.0037];[0.0124, 0.0003];[0.0279, 0.0072];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[0.9986, 0.0011];[0.9973, 0.0021];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[0.2491, 0.0107];[0.2431, 0.0147];[0.2551, 0.0079];[0.9334, 0.0036];[0.904, 0.008];[0.946, 0.008];[0.972, 0.0098];[0.998, 0.004];[0.9689, 0.0141];[0.946, 0.0185];[0.992, 0.016];[0.998, 0.004];[0.998, 0.004];[0.2418, 0.0286];[0.2909, 0.0449];[0.1928, 0.0364];[0.9157, 0.0114];[0.872, 0.0204];[0.944, 0.0344];[1.0, 0.0];[1.0, 0.0];[0.9851, 0.025];[0.976, 0.0388];[0.992, 0.016];[1.0, 0.0];[1.0, 0.0]
train_S1_p;known;distmult;100;0.5;3;sbr;[28.781377172470094, 2.2746895371860423];[0.0121, 0.0001];[0.0121, 0.0001];[0.0121, 0.0001];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[0.3089, 0.02];[0.3089, 0.02];[0.3089, 0.02];[0.9255, 0.0096];[0.89, 0.0179];[0.95, 0.0063];[0.968, 0.0117];[0.998, 0.004];[0.9255, 0.0096];[0.89, 0.0179];[0.95, 0.0063];[0.968, 0.0117];[0.998, 0.004];[0.3453, 0.0675];[0.3453, 0.0675];[0.3453, 0.0675];[0.9142, 0.0069];[0.876, 0.015];[0.932, 0.0204];[1.0, 0.0];[1.0, 0.0];[0.9142, 0.0069];[0.876, 0.015];[0.932, 0.0204];[1.0, 0.0];[1.0, 0.0]
train_S1_p;known;distmult;100;0.5;3;rnm;[58.24176287651062, 62.632605103044064];[0.0121, 0.0001];[0.0121, 0.0001];[0.0121, 0.0001];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[0.3089, 0.02];[0.3089, 0.02];[0.3089, 0.02];[0.9255, 0.0096];[0.89, 0.0179];[0.95, 0.0063];[0.968, 0.0117];[0.998, 0.004];[0.9255, 0.0096];[0.89, 0.0179];[0.95, 0.0063];[0.968, 0.0117];[0.998, 0.004];[0.3453, 0.0675];[0.3453, 0.0675];[0.3453, 0.0675];[0.9142, 0.0069];[0.876, 0.015];[0.932, 0.0204];[1.0, 0.0];[1.0, 0.0];[0.9142, 0.0069];[0.876, 0.015];[0.932, 0.0204];[1.0, 0.0];[1.0, 0.0]
train_S1_p;known;distmult;200;0.5;1;no_reasoner;[33.202462148666385, 4.061669278650919];[2.5769, 0.0001];[0.0121, 0.0001];[5.1416, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[0.6048, 0.0055];[0.3328, 0.0124];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[0.8503, 0.0119];[0.2984, 0.0237];[1.4023, 0.0];[0.9349, 0.0084];[0.9, 0.0167];[0.962, 0.0075];[0.968, 0.0117];[0.998, 0.004];[0.6407, 0.0136];[0.548, 0.0194];[0.648, 0.016];[0.72, 0.0303];[0.948, 0.0194];[1.7074, 0.0503];[0.3298, 0.1005];[3.085, 0.0];[0.9227, 0.0189];[0.884, 0.0233];[0.936, 0.0265];[1.0, 0.0];[1.0, 0.0];[0.7321, 0.0418];[0.592, 0.05];[0.784, 0.0496];[1.0, 0.0];[1.0, 0.0]
train_S1_p;known;distmult;200;0.5;1;dcr;[60.05695743560791, 57.113164501496264];[0.016, 0.0002];[0.0122, 0.0002];[0.0125, 0.0003];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[0.2765, 0.0237];[0.2655, 0.0223];[0.2804, 0.0261];[0.9402, 0.0074];[0.912, 0.0098];[0.96, 0.0063];[0.968, 0.0117];[0.998, 0.004];[0.9497, 0.0205];[0.922, 0.0299];[0.972, 0.0147];[0.976, 0.015];[0.998, 0.004];[0.2849, 0.1008];[0.2931, 0.0966];[0.2695, 0.1054];[0.9317, 0.0152];[0.9, 0.0179];[0.94, 0.0283];[1.0, 0.0];[1.0, 0.0];[0.9576, 0.0222];[0.944, 0.0294];[0.944, 0.0294];[1.0, 0.0];[1.0, 0.0]
train_S1_p;known;distmult;200;0.5;1;r2n;[34.38450546264649, 2.467348239877569];[0.021, 0.0012];[0.0121, 0.0001];[0.0299, 0.0024];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[0.9985, 0.0004];[0.9969, 0.0007];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[0.2412, 0.0163];[0.2362, 0.0188];[0.2462, 0.0153];[0.948, 0.0101];[0.926, 0.015];[0.962, 0.0117];[0.968, 0.0117];[0.998, 0.004];[0.966, 0.0125];[0.936, 0.0242];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[0.2239, 0.0672];[0.2788, 0.0892];[0.169, 0.0457];[0.9353, 0.0235];[0.904, 0.032];[0.94, 0.0253];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0]
train_S1_p;known;distmult;200;0.5;1;sbr;[28.121863222122194, 1.4536867569658385];[0.0152, 0.0004];[0.0136, 0.0003];[0.0169, 0.0008];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[0.2791, 0.0252];[0.2799, 0.0257];[0.2782, 0.0251];[0.9237, 0.0195];[0.886, 0.028];[0.952, 0.016];[0.964, 0.0162];[1.0, 0.0];[0.9454, 0.0235];[0.908, 0.0371];[0.976, 0.012];[0.996, 0.0049];[1.0, 0.0];[0.252, 0.0829];[0.3007, 0.1002];[0.2032, 0.0661];[0.9289, 0.0186];[0.896, 0.0233];[0.94, 0.0283];[1.0, 0.0];[1.0, 0.0];[0.9687, 0.0243];[0.944, 0.0388];[0.992, 0.016];[1.0, 0.0];[1.0, 0.0]
train_S1_p;known;distmult;200;0.5;1;rnm;[68.82328486442566, 68.64578688814748];[0.0129, 0.0001];[0.0121, 0.0001];[0.0138, 0.0001];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[0.2848, 0.0229];[0.293, 0.0238];[0.2765, 0.0228];[0.9342, 0.0044];[0.9, 0.0063];[0.962, 0.0075];[0.968, 0.0117];[0.998, 0.004];[0.9392, 0.0051];[0.9, 0.0063];[0.972, 0.0117];[0.99, 0.0126];[1.0, 0.0];[0.2769, 0.0746];[0.3146, 0.0922];[0.2392, 0.0577];[0.9264, 0.0151];[0.888, 0.016];[0.94, 0.0283];[1.0, 0.0];[1.0, 0.0];[0.9358, 0.0188];[0.892, 0.0204];[0.976, 0.0294];[1.0, 0.0];[1.0, 0.0]
train_S1_p;known;distmult;200;0.5;3;no_reasoner;[29.719885396957398, 1.0575381622777864];[2.5769, 0.0001];[0.0121, 0.0001];[5.1416, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[0.6048, 0.0055];[0.3328, 0.0124];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[0.8503, 0.0119];[0.2984, 0.0237];[1.4023, 0.0];[0.9349, 0.0084];[0.9, 0.0167];[0.962, 0.0075];[0.968, 0.0117];[0.998, 0.004];[0.6407, 0.0136];[0.548, 0.0194];[0.648, 0.016];[0.72, 0.0303];[0.948, 0.0194];[1.7074, 0.0503];[0.3298, 0.1005];[3.085, 0.0];[0.9227, 0.0189];[0.884, 0.0233];[0.936, 0.0265];[1.0, 0.0];[1.0, 0.0];[0.7321, 0.0418];[0.592, 0.05];[0.784, 0.0496];[1.0, 0.0];[1.0, 0.0]
train_S1_p;known;distmult;200;0.5;3;dcr;[87.56873078346253, 78.975441481716];[0.0228, 0.0003];[0.0121, 0.0001];[0.0116, 0.0002];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[0.3061, 0.0365];[0.2499, 0.0205];[0.3405, 0.0558];[0.9447, 0.0098];[0.92, 0.0141];[0.962, 0.0075];[0.968, 0.0117];[0.998, 0.004];[0.9474, 0.0188];[0.92, 0.0141];[0.974, 0.012];[0.976, 0.015];[1.0, 0.0];[0.2713, 0.097];[0.2775, 0.0958];[0.2434, 0.0989];[0.9347, 0.0157];[0.9, 0.0179];[0.944, 0.0233];[1.0, 0.0];[1.0, 0.0];[0.9599, 0.0216];[0.944, 0.0294];[0.956, 0.0265];[1.0, 0.0];[1.0, 0.0]
train_S1_p;known;distmult;200;0.5;3;r2n;[37.81588253974915, 1.0930708587913183];[0.0212, 0.0015];[0.0121, 0.0001];[0.0303, 0.003];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[0.9984, 0.0008];[0.9968, 0.0017];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[0.2399, 0.0143];[0.2354, 0.0184];[0.2443, 0.0115];[0.9463, 0.0118];[0.924, 0.0185];[0.962, 0.0117];[0.968, 0.0117];[0.998, 0.004];[0.9773, 0.0058];[0.956, 0.0102];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[0.2216, 0.0631];[0.2765, 0.0853];[0.1668, 0.0416];[0.9379, 0.0206];[0.908, 0.0271];[0.94, 0.0253];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0]
train_S1_p;known;distmult;200;0.5;3;sbr;[88.50159649848938, 108.76067711628862];[0.0121, 0.0001];[0.0121, 0.0001];[0.0121, 0.0001];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[0.295, 0.0245];[0.295, 0.0245];[0.295, 0.0245];[0.9343, 0.0044];[0.9, 0.0063];[0.962, 0.0075];[0.968, 0.0117];[0.998, 0.004];[0.9343, 0.0044];[0.9, 0.0063];[0.962, 0.0075];[0.968, 0.0117];[0.998, 0.004];[0.3172, 0.094];[0.3172, 0.094];[0.3172, 0.094];[0.9237, 0.0165];[0.884, 0.0196];[0.94, 0.0283];[1.0, 0.0];[1.0, 0.0];[0.9237, 0.0165];[0.884, 0.0196];[0.94, 0.0283];[1.0, 0.0];[1.0, 0.0]
train_S1_p;known;distmult;200;0.5;3;rnm;[30.766490316390993, 1.3508687482884376];[0.0121, 0.0001];[0.0121, 0.0001];[0.0121, 0.0001];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[0.295, 0.0245];[0.295, 0.0245];[0.295, 0.0245];[0.9343, 0.0044];[0.9, 0.0063];[0.962, 0.0075];[0.968, 0.0117];[0.998, 0.004];[0.9343, 0.0044];[0.9, 0.0063];[0.962, 0.0075];[0.968, 0.0117];[0.998, 0.004];[0.3172, 0.094];[0.3172, 0.094];[0.3172, 0.094];[0.9237, 0.0165];[0.884, 0.0196];[0.94, 0.0283];[1.0, 0.0];[1.0, 0.0];[0.9237, 0.0165];[0.884, 0.0196];[0.94, 0.0283];[1.0, 0.0];[1.0, 0.0]
train_S1_p;known;transe;10;0.5;1;no_reasoner;[86.51267085075378, 109.7051530899451];[3.3469, 0.0019];[1.5521, 0.0039];[5.1416, 0.0];[0.6077, 0.0082];[0.3286, 0.0124];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[0.6048, 0.0055];[0.3328, 0.0124];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[0.9144, 0.0027];[0.4265, 0.0055];[1.4023, 0.0];[0.6428, 0.0113];[0.558, 0.0172];[0.64, 0.0167];[0.726, 0.0185];[0.948, 0.016];[0.6407, 0.0136];[0.548, 0.0194];[0.648, 0.016];[0.72, 0.0303];[0.948, 0.0194];[2.0006, 0.0117];[0.9162, 0.0233];[3.085, 0.0];[0.7293, 0.0385];[0.58, 0.0537];[0.844, 0.0445];[1.0, 0.0];[1.0, 0.0];[0.7321, 0.0418];[0.592, 0.05];[0.784, 0.0496];[1.0, 0.0];[1.0, 0.0]
train_S1_p;known;transe;10;0.5;1;dcr;[31.233587884902953, 1.1451967367817488];[1.4215, 0.0045];[1.5521, 0.0039];[1.2838, 0.0052];[0.6077, 0.0082];[0.3286, 0.0124];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[0.6752, 0.0081];[0.4459, 0.0117];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[0.3486, 0.0125];[0.4267, 0.0068];[0.2633, 0.0199];[0.6437, 0.0159];[0.556, 0.0185];[0.644, 0.0338];[0.73, 0.0261];[0.958, 0.016];[0.8002, 0.0183];[0.742, 0.0214];[0.81, 0.0253];[0.854, 0.028];[0.988, 0.0117];[0.5041, 0.0177];[0.9092, 0.0085];[0.0919, 0.0416];[0.7341, 0.0147];[0.604, 0.0196];[0.824, 0.032];[1.0, 0.0];[1.0, 0.0];[0.992, 0.0075];[0.984, 0.015];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0]
train_S1_p;known;transe;10;0.5;1;r2n;[96.38599467277527, 127.8861337779259];[1.4975, 0.0021];[1.5521, 0.0039];[1.4429, 0.0021];[0.6077, 0.0082];[0.3286, 0.0124];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[0.607, 0.0067];[0.3265, 0.013];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[0.4103, 0.0076];[0.4267, 0.0068];[0.394, 0.0089];[0.6437, 0.0159];[0.556, 0.0185];[0.644, 0.0338];[0.73, 0.0261];[0.958, 0.016];[0.6517, 0.0245];[0.562, 0.0194];[0.646, 0.0492];[0.754, 0.0367];[0.952, 0.016];[0.8803, 0.0069];[0.9092, 0.0085];[0.8515, 0.0062];[0.7341, 0.0147];[0.604, 0.0196];[0.824, 0.032];[1.0, 0.0];[1.0, 0.0];[0.7408, 0.0107];[0.62, 0.0283];[0.808, 0.016];[1.0, 0.0];[1.0, 0.0]
train_S1_p;known;transe;10;0.5;1;sbr;[28.279904508590697, 2.1450429119196874];[1.5479, 0.004];[1.5521, 0.0039];[1.5438, 0.0041];[0.6077, 0.0082];[0.3286, 0.0124];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[0.6151, 0.0076];[0.3389, 0.011];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[0.422, 0.008];[0.4267, 0.0068];[0.4174, 0.0094];[0.6437, 0.0159];[0.556, 0.0185];[0.644, 0.0338];[0.73, 0.0261];[0.958, 0.016];[0.6514, 0.0178];[0.558, 0.0183];[0.656, 0.0393];[0.758, 0.0387];[0.98, 0.0141];[0.8962, 0.007];[0.9092, 0.0085];[0.8833, 0.0061];[0.7341, 0.0147];[0.604, 0.0196];[0.824, 0.032];[1.0, 0.0];[1.0, 0.0];[0.7621, 0.007];[0.624, 0.015];[0.88, 0.0219];[1.0, 0.0];[1.0, 0.0]
train_S1_p;known;transe;10;0.5;1;rnm;[28.52424030303955, 3.733759374801822];[1.5497, 0.004];[1.5521, 0.0039];[1.5474, 0.0041];[0.6077, 0.0082];[0.3286, 0.0124];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[0.6114, 0.0085];[0.333, 0.0124];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[0.4239, 0.0077];[0.4267, 0.0068];[0.4211, 0.0086];[0.6437, 0.0159];[0.556, 0.0185];[0.644, 0.0338];[0.73, 0.0261];[0.958, 0.016];[0.6454, 0.0167];[0.556, 0.0185];[0.644, 0.0338];[0.736, 0.0356];[0.976, 0.0174];[0.9029, 0.0081];[0.9092, 0.0085];[0.8967, 0.0079];[0.7341, 0.0147];[0.604, 0.0196];[0.824, 0.032];[1.0, 0.0];[1.0, 0.0];[0.7395, 0.0148];[0.604, 0.0196];[0.848, 0.0325];[1.0, 0.0];[1.0, 0.0]
train_S1_p;known;transe;10;0.5;3;no_reasoner;[93.98890571594238, 107.63320101892039];[3.3469, 0.0019];[1.5521, 0.0039];[5.1416, 0.0];[0.6077, 0.0082];[0.3286, 0.0124];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[0.6048, 0.0055];[0.3328, 0.0124];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[0.9144, 0.0027];[0.4265, 0.0055];[1.4023, 0.0];[0.6428, 0.0113];[0.558, 0.0172];[0.64, 0.0167];[0.726, 0.0185];[0.948, 0.016];[0.6407, 0.0136];[0.548, 0.0194];[0.648, 0.016];[0.72, 0.0303];[0.948, 0.0194];[2.0006, 0.0117];[0.9162, 0.0233];[3.085, 0.0];[0.7293, 0.0385];[0.58, 0.0537];[0.844, 0.0445];[1.0, 0.0];[1.0, 0.0];[0.7321, 0.0418];[0.592, 0.05];[0.784, 0.0496];[1.0, 0.0];[1.0, 0.0]
train_S1_p;known;transe;10;0.5;3;dcr;[104.39167966842652, 129.47261826538963];[1.4284, 0.0044];[1.5521, 0.0039];[1.283, 0.0055];[0.6077, 0.0082];[0.3286, 0.0124];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[0.6752, 0.0081];[0.4459, 0.0117];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[0.3613, 0.0161];[0.4267, 0.0068];[0.274, 0.027];[0.6437, 0.0159];[0.556, 0.0185];[0.644, 0.0338];[0.73, 0.0261];[0.958, 0.016];[0.803, 0.0187];[0.748, 0.0147];[0.81, 0.0352];[0.85, 0.0329];[0.988, 0.0117];[0.5104, 0.0228];[0.9092, 0.0085];[0.0897, 0.0508];[0.7341, 0.0147];[0.604, 0.0196];[0.824, 0.032];[1.0, 0.0];[1.0, 0.0];[0.9863, 0.0137];[0.976, 0.0233];[0.996, 0.008];[1.0, 0.0];[1.0, 0.0]
train_S1_p;known;transe;10;0.5;3;r2n;[41.616173601150514, 5.749463015896172];[1.4963, 0.0024];[1.5521, 0.0039];[1.4406, 0.0011];[0.6077, 0.0082];[0.3286, 0.0124];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[0.6113, 0.0061];[0.3342, 0.0113];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[0.4129, 0.0078];[0.4267, 0.0068];[0.3991, 0.0092];[0.6437, 0.0159];[0.556, 0.0185];[0.644, 0.0338];[0.73, 0.0261];[0.958, 0.016];[0.6362, 0.02];[0.55, 0.0228];[0.62, 0.0155];[0.734, 0.0418];[0.95, 0.0167];[0.8811, 0.0053];[0.9092, 0.0085];[0.853, 0.0154];[0.7341, 0.0147];[0.604, 0.0196];[0.824, 0.032];[1.0, 0.0];[1.0, 0.0];[0.738, 0.025];[0.604, 0.0445];[0.824, 0.0196];[1.0, 0.0];[1.0, 0.0]
train_S1_p;known;transe;10;0.5;3;sbr;[26.568853998184203, 0.6602419593244913];[1.5521, 0.0039];[1.5521, 0.0039];[1.5521, 0.0039];[0.6077, 0.0082];[0.3286, 0.0124];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[0.6077, 0.0082];[0.3286, 0.0124];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[0.4267, 0.0068];[0.4267, 0.0068];[0.4267, 0.0068];[0.6437, 0.0159];[0.556, 0.0185];[0.644, 0.0338];[0.73, 0.0261];[0.958, 0.016];[0.6437, 0.0159];[0.556, 0.0185];[0.644, 0.0338];[0.73, 0.0261];[0.958, 0.016];[0.9092, 0.0085];[0.9092, 0.0085];[0.9092, 0.0085];[0.7341, 0.0147];[0.604, 0.0196];[0.824, 0.032];[1.0, 0.0];[1.0, 0.0];[0.7341, 0.0147];[0.604, 0.0196];[0.824, 0.032];[1.0, 0.0];[1.0, 0.0]
train_S1_p;known;transe;10;0.5;3;rnm;[110.36177401542663, 151.25283067009292];[1.5521, 0.0039];[1.5521, 0.0039];[1.5521, 0.0039];[0.6077, 0.0082];[0.3286, 0.0124];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[0.6077, 0.0082];[0.3286, 0.0124];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[0.4267, 0.0068];[0.4267, 0.0068];[0.4267, 0.0068];[0.6437, 0.0159];[0.556, 0.0185];[0.644, 0.0338];[0.73, 0.0261];[0.958, 0.016];[0.6437, 0.0159];[0.556, 0.0185];[0.644, 0.0338];[0.73, 0.0261];[0.958, 0.016];[0.9092, 0.0085];[0.9092, 0.0085];[0.9092, 0.0085];[0.7341, 0.0147];[0.604, 0.0196];[0.824, 0.032];[1.0, 0.0];[1.0, 0.0];[0.7341, 0.0147];[0.604, 0.0196];[0.824, 0.032];[1.0, 0.0];[1.0, 0.0]
train_S1_p;known;transe;100;0.5;1;no_reasoner;[27.351532077789308, 0.7839350489729798];[3.3469, 0.0019];[1.5521, 0.0039];[5.1416, 0.0];[0.6077, 0.0082];[0.3286, 0.0124];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[0.6048, 0.0055];[0.3328, 0.0124];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[0.9144, 0.0027];[0.4265, 0.0055];[1.4023, 0.0];[0.6428, 0.0113];[0.558, 0.0172];[0.64, 0.0167];[0.726, 0.0185];[0.948, 0.016];[0.6407, 0.0136];[0.548, 0.0194];[0.648, 0.016];[0.72, 0.0303];[0.948, 0.0194];[2.0006, 0.0117];[0.9162, 0.0233];[3.085, 0.0];[0.7293, 0.0385];[0.58, 0.0537];[0.844, 0.0445];[1.0, 0.0];[1.0, 0.0];[0.7321, 0.0418];[0.592, 0.05];[0.784, 0.0496];[1.0, 0.0];[1.0, 0.0]
train_S1_p;known;transe;100;0.5;1;dcr;[122.07934775352479, 164.8418459874348];[1.4215, 0.0047];[1.5521, 0.0039];[1.2837, 0.0056];[0.6077, 0.0082];[0.3286, 0.0124];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[0.6752, 0.0081];[0.4459, 0.0117];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[0.3499, 0.0149];[0.4267, 0.0068];[0.2659, 0.0248];[0.6437, 0.0159];[0.556, 0.0185];[0.644, 0.0338];[0.73, 0.0261];[0.958, 0.016];[0.795, 0.0274];[0.734, 0.0326];[0.81, 0.0303];[0.854, 0.0338];[0.988, 0.0117];[0.5128, 0.0226];[0.9092, 0.0085];[0.1094, 0.0499];[0.7341, 0.0147];[0.604, 0.0196];[0.824, 0.032];[1.0, 0.0];[1.0, 0.0];[0.9893, 0.0122];[0.98, 0.0219];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0]
train_S1_p;known;transe;100;0.5;1;r2n;[32.700494050979614, 1.7020682253022383];[1.4975, 0.0021];[1.5521, 0.0039];[1.4429, 0.0021];[0.6077, 0.0082];[0.3286, 0.0124];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[0.607, 0.0067];[0.3265, 0.013];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[0.4103, 0.0076];[0.4267, 0.0068];[0.394, 0.0089];[0.6437, 0.0159];[0.556, 0.0185];[0.644, 0.0338];[0.73, 0.0261];[0.958, 0.016];[0.6517, 0.0245];[0.562, 0.0194];[0.646, 0.0492];[0.754, 0.0367];[0.952, 0.016];[0.8803, 0.0069];[0.9092, 0.0085];[0.8515, 0.0062];[0.7341, 0.0147];[0.604, 0.0196];[0.824, 0.032];[1.0, 0.0];[1.0, 0.0];[0.7408, 0.0107];[0.62, 0.0283];[0.808, 0.016];[1.0, 0.0];[1.0, 0.0]
